111
8.54461 8.51506 8.39244 8.0645 7.42171 6.47687 5.34327 4.06574 2.75652 1.65085 0.864718 0.389884 0.146974 0.0435273 0.00856273 
8.54468 8.51541 8.39304 8.06445 7.41559 6.45786 5.30635 4.0166 2.70212 1.60636 0.835634 0.373998 0.140041 0.0412748 0.00809978 
8.54485 8.51624 8.39451 8.06451 7.40643 6.42271 5.23651 3.93251 2.61236 1.53378 0.786971 0.346771 0.127852 0.0369791 0.00705294 
8.54518 8.51788 8.39798 8.06763 7.40108 6.38904 5.18121 3.82831 2.49725 1.43666 0.716116 0.306487 0.10987 0.0307479 0.00562463 
8.54572 8.52063 8.40405 8.07727 7.41122 6.39696 5.20806 3.78277 2.42187 1.3588 0.657692 0.275082 0.0959903 0.0262612 0.00475535 
8.54649 8.52464 8.41405 8.09904 7.45929 6.49793 5.36927 3.93996 2.53895 1.42334 0.683793 0.278988 0.094919 0.0249315 0.0042302 
8.54741 8.52956 8.42764 8.13123 7.53521 6.64767 5.63896 4.36695 2.99482 1.79241 0.916554 0.396196 0.141707 0.0390043 0.00685769 
8.5483 8.53459 8.44216 8.16494 7.60663 6.76663 5.83145 4.86383 3.7076 2.51823 1.50898 0.784709 0.350607 0.127958 0.0329876 
8.54896 8.53829 8.45309 8.19616 7.67571 6.88249 5.90132 4.85626 3.66973 2.47228 1.47715 0.766508 0.336947 0.11914 0.0290653 
8.54917 8.53943 8.45819 8.20889 7.70605 6.89231 5.75287 4.36578 2.9243 1.6993 0.845967 0.353673 0.119532 0.0302606 0.00472037 
8.54887 8.53787 8.45437 8.19982 7.67362 6.79992 5.54634 4.03648 2.56702 1.40713 0.657128 0.256302 0.0803744 0.0186423 0.00260202 
8.54812 8.53397 8.44267 8.17243 7.60499 6.68539 5.44857 4.0752 2.69613 1.56541 0.793007 0.34544 0.125592 0.0357027 0.00664994 
8.54714 8.52871 8.42784 8.13624 7.53778 6.61011 5.5125 4.34043 3.03443 1.88662 1.03376 0.491246 0.196504 0.0627294 0.0137187 
8.54615 8.52333 8.41368 8.10572 7.48973 6.58379 5.54378 4.42638 3.18814 2.03865 1.13934 0.535437 0.215664 0.0696877 0.0152816 
8.54535 8.51905 8.40289 8.08463 7.45396 6.52356 5.48435 4.4893 3.37926 2.28322 1.37531 0.717639 0.319965 0.115655 0.0295015 
8.54483 8.51629 8.39633 8.07374 7.44205 6.50852 5.46563 4.46255 3.38475 2.30515 1.40644 0.756491 0.349537 0.130657 0.0346039 
8.54457 8.51495 8.39297 8.06901 7.44042 6.53127 5.47855 4.35741 3.1617 2.05233 1.17868 0.588424 0.248008 0.0828619 0.0187689 
8.54451 8.51461 8.39182 8.06671 7.43674 6.52299 5.44602 4.23306 2.96553 1.84208 1.00334 0.470809 0.184494 0.0565435 0.0114317 
8.54453 8.51472 8.39185 8.06521 7.42915 6.50122 5.39333 4.13902 2.84416 1.72649 0.916606 0.418626 0.159628 0.047663 0.00942283 
8.54458 8.51492 8.39224 8.06475 7.42445 6.48502 5.36058 4.08899 2.78354 1.67352 0.879896 0.398133 0.150498 0.0446683 0.00880676 
-321
8.53621 8.51788 8.41568 8.11581 7.50346 6.58348 5.46304 4.17925 2.84508 1.70935 0.897788 0.405821 0.153384 0.0455584 0.008994 
8.53638 8.51871 8.41718 8.11674 7.49748 6.56264 5.42144 4.12398 2.78446 1.65999 0.865584 0.388279 0.145737 0.0430702 0.00848047 
8.53668 8.52009 8.41955 8.11728 7.48702 6.52276 5.34254 4.02962 2.68505 1.58008 0.812266 0.358561 0.132446 0.0383869 0.00733968 
8.53706 8.52186 8.42279 8.11873 7.4772 6.4808 5.27706 3.91403 2.56018 1.47601 0.737067 0.316022 0.113501 0.0318301 0.0058371 
8.53746 8.52371 8.42627 8.12294 7.47843 6.47761 5.29582 3.86042 2.47908 1.3947 0.676886 0.283903 0.0993718 0.027281 0.00496036 
8.53775 8.52526 8.43036 8.13461 7.51301 6.5655 5.44803 4.01259 2.59434 1.45889 0.703001 0.287738 0.098219 0.0258908 0.00441103 
8.53782 8.5259 8.43433 8.15165 7.57072 6.69815 5.70565 4.4369 3.05346 1.83258 0.939259 0.406818 0.145774 0.0401972 0.00708176 
8.53756 8.52508 8.43583 8.16521 7.61848 6.79558 5.88347 4.94153 3.79572 2.59372 1.56246 0.81638 0.366188 0.134054 0.0346401 
8.53693 8.52223 8.43165 8.17187 7.65665 6.88158 5.92928 4.92216 3.75562 2.55172 1.53625 0.802811 0.355229 0.126413 0.0310601 
8.53603 8.51748 8.42224 8.15818 7.64754 6.84036 5.72115 4.35838 2.93197 1.71063 0.854697 0.358468 0.121508 0.0308488 0.0048253 
8.5351 8.51228 8.40838 8.12806 7.57796 6.69234 5.44545 3.95742 2.51484 1.37792 0.643292 0.250838 0.0786391 0.0182345 0.0025442 
8.53435 8.50809 8.39481 8.09439 7.49465 6.55187 5.31291 3.95992 2.61441 1.51647 0.768116 0.334744 0.121796 0.0346545 0.00646062 
8.53395 8.50591 8.38734 8.07088 7.44504 6.49638 5.3927 4.23402 2.95431 1.83473 1.00478 0.477389 0.190979 0.0609857 0.0133418 
8.53394 8.5059 8.38705 8.0671 7.43952 6.52734 5.49086 4.38759 3.16412 2.02579 1.13339 0.533356 0.21497 0.0694828 0.0152361 
8.53423 8.50764 8.39197 8.07658 7.45306 6.535 5.51393 4.54413 3.44372 2.34063 1.41744 0.743531 0.333037 0.120878 0.030956 
8.5347 8.51023 8.399 8.09133 7.48099 6.57348 5.55829 4.57915 3.50189 2.40104 1.47307 0.795993 0.369254 0.138546 0.036825 
8.5352 8.51286 8.40532 8.10377 7.50392 6.62602 5.60155 4.49247 3.28286 2.14316 1.23646 0.619554 0.261943 0.0877659 0.0199333 
8.53563 8.51509 8.41007 8.11107 7.51225 6.62873 5.57482 4.36411 3.07502 1.9189 1.04907 0.493789 0.194025 0.059616 0.0120837 
8.53595 8.51663 8.41322 8.11411 7.50922 6.60894 5.51876 4.26128 2.94234 1.79294 0.954911 0.437357 0.167227 0.0500745 0.00993132 
8.53613 8.51748 8.41495 8.11543 7.50587 6.59222 5.4824 4.20539 2.87514 1.73448 0.91456 0.414913 0.157263 0.0468138 0.00926205 
311
8.29266 8.26589 8.1511 7.84012 7.22627 6.31893 5.22503 3.9865 2.71096 1.62829 0.855101 0.386403 0.145939 0.0432925 0.00852969 
8.2927 8.26613 8.15148 7.83984 7.2202 6.3005 5.1892 3.93861 2.6577 1.58453 0.82639 0.370675 0.13906 0.0410539 0.00806891 
8.29282 8.26672 8.15249 7.83937 7.2109 6.26629 5.12139 3.85663 2.56988 1.51322 0.778403 0.343748 0.126979 0.0367884 0.00702758 
8.29307 8.26793 8.15505 7.84129 7.20467 6.23299 5.06738 3.75525 2.45741 1.41794 0.708598 0.303945 0.109172 0.0306057 0.00560774 
8.29347 8.27 8.15963 7.84864 7.21223 6.23878 5.09248 3.71102 2.38405 1.34177 0.651207 0.273016 0.095466 0.0261655 0.00474611 
8.29406 8.27308 8.16739 7.86646 7.25439 6.33215 5.24598 3.86291 2.4985 1.40552 0.677278 0.277055 0.0944775 0.0248653 0.00422673 
8.29478 8.27691 8.17815 7.89305 7.32078 6.4683 5.49858 4.2706 2.93887 1.76527 0.905694 0.39268 0.140833 0.0388598 0.00684816 
8.2955 8.28092 8.18982 7.92063 7.38093 6.56968 5.66597 4.72996 3.60998 2.45726 1.47568 0.768977 0.344279 0.125909 0.0325319 
8.29604 8.284 8.19893 7.94757 7.44141 6.67102 5.71884 4.70324 3.55377 2.39572 1.43238 0.743618 0.327019 0.115649 0.028209 
8.29625 8.28515 8.20408 7.96058 7.47279 6.68599 5.58613 4.24573 2.84965 1.65962 0.827965 0.346812 0.117415 0.0297702 0.00465059 
8.29607 8.28426 8.20223 7.95613 7.45034 6.612 5.40711 3.94879 2.52075 1.38682 0.649763 0.254147 0.0798928 0.0185704 0.00259695 
8.29553 8.28148 8.19358 7.93511 7.39329 6.51389 5.32613 3.9991 2.65722 1.54919 0.78766 0.344189 0.125471 0.0357493 0.00667205 
8.29477 8.27745 8.1818 7.90455 7.3341 6.44663 5.39161 4.25965 2.99006 1.86632 1.02625 0.489191 0.196214 0.0627852 0.0137603 
8.29399 8.27314 8.17004 7.87782 7.29014 6.42143 5.419 4.33745 3.13335 2.00955 1.12599 0.53031 0.214 0.0692616 0.0152105 
8.29334 8.2696 8.16083 7.85897 7.25658 6.3628 5.35921 4.39469 3.31662 2.24748 1.35752 0.710102 0.317303 0.114914 0.0293646 
8.29291 8.26725 8.15512 7.8492 7.24563 6.34856 5.34165 4.36992 3.3235 2.2707 1.38967 0.749556 0.347197 0.130075 0.0345241 
8.29268 8.26605 8.15207 7.84491 7.24439 6.37099 5.35527 4.26958 3.10691 2.02311 1.1653 0.583257 0.246386 0.0824841 0.0187176 
8.2926 8.26567 8.15089 7.84267 7.24095 6.36335 5.32437 4.14929 2.91552 1.81648 0.992099 0.466634 0.183227 0.0562536 0.0113911 
8.29261 8.26569 8.15075 7.84106 7.2336 6.34245 5.27353 4.05787 2.79677 1.70273 0.906369 0.414887 0.158508 0.047408 0.00938685 
8.29264 8.2658 8.15098 7.84046 7.22897 6.32682 5.2418 4.00917 2.73741 1.6506 0.870094 0.394575 0.149437 0.0444273 0.00877276 
-311
8.29608 8.27691 8.17604 7.88441 7.29189 6.40263 5.31936 4.07711 2.78277 1.67651 0.882769 0.399918 0.15144 0.0450541 0.00890725 
8.29627 8.27784 8.17775 7.88567 7.28656 6.38295 5.27949 4.02369 2.72388 1.6283 0.851192 0.382661 0.143897 0.0425944 0.00839864 
8.29661 8.27944 8.18059 7.88702 7.27745 6.34544 5.20393 3.93239 2.62712 1.55012 0.798818 0.353379 0.13077 0.0379606 0.00726829 
8.29707 8.28159 8.18469 7.88993 7.26981 6.30668 5.14147 3.82062 2.50536 1.44808 0.724789 0.311387 0.11203 0.0314642 0.00577755 
8.29758 8.28404 8.18958 7.8965 7.27418 6.30656 5.1611 3.76944 2.4263 1.36814 0.665373 0.279584 0.098012 0.0269431 0.00490466 
8.29803 8.28638 8.19562 7.91143 7.31253 6.39655 5.31247 3.91984 2.53984 1.43122 0.690947 0.283261 0.0968227 0.0255523 0.00435787 
8.29826 8.28794 8.20188 7.93254 7.37542 6.53389 5.57136 4.3403 2.99358 1.80046 0.924413 0.400962 0.143835 0.0396963 0.0069984 
8.29815 8.28794 8.20551 7.95021 7.42974 6.64128 5.76222 4.85156 3.7395 2.56449 1.54971 0.811872 0.364943 0.133813 0.0346173 
8.29761 8.28556 8.20254 7.95894 7.47129 6.73352 5.8219 4.85322 3.721 2.54105 1.53702 0.806655 0.358259 0.127932 0.0315429 
8.29671 8.28078 8.19277 7.94407 7.45912 6.68785 5.61124 4.29056 2.89751 1.6966 0.850295 0.357527 0.121439 0.0308839 0.00483795 
8.29568 8.27499 8.1772 7.91011 7.38262 6.52944 5.32318 3.87727 2.46949 1.35587 0.634099 0.247605 0.0777161 0.0180372 0.00251883 
8.29475 8.26986 8.1613 7.87211 7.29317 6.38076 5.1791 3.8634 2.55393 1.48345 0.75236 0.328254 0.119557 0.0340498 0.0063539 
8.29416 8.26668 8.15156 7.84528 7.23993 6.32128 5.25022 4.12405 2.88178 1.79265 0.983274 0.467803 0.187354 0.0598886 0.0131146 
8.29398 8.26579 8.14943 7.83908 7.23225 6.35007 5.34646 4.27795 3.09186 1.98485 1.1134 0.525165 0.212124 0.0686966 0.0150909 
8.29414 8.26691 8.15304 7.84674 7.24411 6.35728 5.36958 4.42955 3.36345 2.2921 1.39162 0.731624 0.32835 0.119386 0.0306243 
8.29454 8.26915 8.15927 7.86015 7.27002 6.39329 5.41116 4.46183 3.41774 2.34885 1.44433 0.782049 0.363418 0.136553 0.0363413 
8.29502 8.27167 8.16528 7.87188 7.29155 6.44295 5.45209 4.37856 3.20608 2.09822 1.21341 0.609303 0.258085 0.0866111 0.0196994 
8.29546 8.27392 8.17005 7.87908 7.29956 6.44547 5.42645 4.25524 3.00554 1.88054 1.03068 0.486224 0.191425 0.0589178 0.0119608 
8.2958 8.27555 8.17335 7.88235 7.29698 6.42671 5.37274 4.15624 2.87712 1.75799 0.938686 0.430894 0.165076 0.0495131 0.00983477 
8.29599 8.27647 8.17523 7.88388 7.29403 6.41089 5.3379 4.10234 2.81196 1.70102 0.899198 0.408854 0.155263 0.0462943 0.00917263 
221
5.7974 5.78371 5.71886 5.53613 5.16435 4.59527 3.88493 3.0507 2.14891 1.33789 0.726208 0.337867 0.130891 0.0397084 0.00798806 
5.7975 5.7842 5.71983 5.53698 5.16179 4.5844 3.861 3.01597 2.10814 1.30234 0.701757 0.32395 0.124616 0.0376129 0.00754631 
5.79769 5.78511 5.7216 5.53842 5.1579 4.56402 3.81568 2.95609 2.04046 1.24429 0.660828 0.300143 0.113629 0.0336423 0.00655718 
5.79796 5.78645 5.72449 5.5416 5.15633 4.54446 3.77871 2.8836 1.95436 1.1673 0.601698 0.2653 0.0976282 0.0279623 0.00522638 
5.7983 5.78818 5.72843 5.54808 5.16369 4.55051 3.79594 2.85462 1.89988 1.10634 0.553699 0.238621 0.0854831 0.0239393 0.00443085 
5.79866 5.79013 5.73356 5.5602 5.19227 4.61361 3.9035 2.96723 1.98921 1.15867 0.576095 0.242304 0.0846695 0.0227693 0.00394885 
5.79896 5.79187 5.7391 5.57583 5.23443 4.70453 4.0769 3.25768 2.32063 1.44417 0.764956 0.341134 0.125387 0.0353488 0.0063535 
5.79911 5.79288 5.74318 5.58858 5.26823 4.76945 4.19173 3.57753 2.81614 1.99006 1.23785 0.665758 0.306507 0.114876 0.0303475 
5.79902 5.79258 5.74355 5.59629 5.29469 4.82511 4.22854 3.56892 2.79016 1.95814 1.21673 0.654086 0.296714 0.10791 0.0270326 
5.79868 5.79075 5.7402 5.5921 5.29592 4.81425 4.12406 3.23961 2.25838 1.36632 0.705605 0.304561 0.105795 0.027429 0.00437274 
5.79818 5.788 5.73314 5.5774 5.26231 4.73886 3.96959 2.99316 1.97923 1.12682 0.544296 0.21854 0.0702442 0.0166414 0.00236765 
5.79762 5.78505 5.72458 5.55784 5.21529 4.65622 3.88507 2.98864 2.0481 1.23283 0.645604 0.289612 0.108031 0.0314136 0.00597458 
5.79715 5.78259 5.71765 5.54015 5.18017 4.61332 3.91987 3.15697 2.28451 1.47254 0.834671 0.408793 0.167893 0.0548647 0.0122627 
5.79685 5.78101 5.71354 5.53043 5.16424 4.61194 3.95577 3.23529 2.40987 1.6 0.926422 0.449077 0.185997 0.0616004 0.0138167 
5.79674 5.78047 5.71218 5.52727 5.15706 4.59393 3.93915 3.29118 2.55809 1.79755 1.12481 0.607496 0.279325 0.103767 0.0271548 
5.7968 5.78072 5.71283 5.52862 5.16072 4.59856 3.94494 3.2926 2.57725 1.82586 1.15745 0.644613 0.307171 0.117993 0.0320527 
5.79694 5.78144 5.71432 5.53139 5.16681 4.62006 3.96423 3.24083 2.43474 1.64415 0.980491 0.506313 0.219814 0.0753788 0.0174878 
5.79712 5.78231 5.71601 5.5337 5.16894 4.61966 3.94878 3.16412 2.30132 1.48715 0.84048 0.407522 0.164317 0.0516359 0.0106824 
5.79726 5.78304 5.71748 5.53501 5.16703 4.60877 3.91687 3.10148 2.21385 1.39771 0.769457 0.362852 0.142269 0.0435327 0.00880334 
5.79736 5.78348 5.71843 5.53581 5.16544 4.59987 3.89601 3.06699 2.16905 1.35592 0.738922 0.345069 0.134073 0.0407681 0.0082203 
113
3.27843 3.27439 3.25468 3.19754 3.07493 2.86742 2.57905 2.21198 1.76726 1.27326 0.802278 0.429738 0.189208 0.0644066 0.0144256 
3.27851 3.2748 3.25563 3.199 3.07613 2.86638 2.57239 2.19732 1.74492 1.24737 0.779532 0.413787 0.180704 0.0611482 0.0136498 
3.27865 3.27554 3.25736 3.20173 3.07856 2.86454 2.56004 2.17111 1.70592 1.2038 0.74019 0.38586 0.165663 0.0549638 0.0119193 
3.27885 3.27657 3.25986 3.20595 3.08329 2.86487 2.54995 2.14305 1.65675 1.14483 0.680805 0.343724 0.143237 0.0459244 0.00954223 
3.27907 3.27778 3.26293 3.2118 3.09229 2.8756 2.56295 2.14292 1.63238 1.0983 0.632928 0.311883 0.126209 0.039458 0.00809911 
3.27928 3.27894 3.26609 3.21892 3.1075 2.9065 2.61979 2.21637 1.70469 1.152 0.662234 0.31911 0.126221 0.0379323 0.00729715 
3.27941 3.27969 3.26838 3.22515 3.12389 2.94485 2.6971 2.35885 1.91059 1.3793 0.847535 0.435241 0.182104 0.0577233 0.0115769 
3.2794 3.27969 3.26869 3.22714 3.13142 2.96401 2.73469 2.46786 2.13359 1.71893 1.23365 0.764 0.402337 0.170975 0.0509372 
3.27922 3.27873 3.26643 3.22453 3.13142 2.97224 2.74772 2.46604 2.12138 1.70051 1.22365 0.759865 0.394881 0.162813 0.0459278 
3.27889 3.27693 3.2622 3.21755 3.12427 2.96605 2.72599 2.3744 1.89743 1.33904 0.806657 0.401867 0.158745 0.0461515 0.0081849 
3.27848 3.27476 3.25692 3.20784 3.10777 2.93605 2.66573 2.26156 1.73069 1.15289 0.648597 0.299346 0.1089 0.0287872 0.00453281 
3.2781 3.27278 3.25194 3.19795 3.08775 2.8979 2.60969 2.21146 1.72493 1.2012 0.727357 0.373903 0.157897 0.0513909 0.0108715 
3.27782 3.27138 3.24847 3.19052 3.07347 2.87632 2.59934 2.25329 1.83825 1.3646 0.895179 0.504223 0.235438 0.0865392 0.0216424 
3.2777 3.27074 3.24686 3.18689 3.06664 2.86969 2.60216 2.283 1.89927 1.44908 0.972248 0.541355 0.256403 0.096141 0.0242587 
3.27772 3.27084 3.24691 3.18619 3.06339 2.86016 2.58582 2.27171 1.92857 1.54191 1.11577 0.695251 0.366646 0.154688 0.0457503 
3.27785 3.27144 3.24814 3.1877 3.06433 2.85896 2.58372 2.2685 1.92785 1.55273 1.13781 0.733495 0.40154 0.175215 0.0537807 
3.27802 3.27229 3.24995 3.19039 3.0677 2.86529 2.59369 2.26997 1.89298 1.46207 1.01085 0.604093 0.300568 0.116733 0.0304585 
3.27819 3.27313 3.25181 3.19322 3.07097 2.86838 2.5942 2.25253 1.8424 1.37361 0.902159 0.505603 0.232916 0.0825887 0.0191358 
3.27832 3.2738 3.25332 3.19549 3.07315 2.86845 2.58748 2.23185 1.80073 1.31519 0.841362 0.457684 0.204416 0.0703439 0.0158759 
3.27839 3.2742 3.25424 3.19688 3.07438 2.86783 2.58198 2.21859 1.77786 1.28614 0.813941 0.437887 0.193486 0.0660557 0.0148386 
213
3.28115 3.27652 3.25576 3.19716 3.07284 2.86373 2.57426 2.20689 1.7627 1.2698 0.800061 0.428545 0.18868 0.0642253 0.0143841 
3.28124 3.27697 3.25679 3.19872 3.07415 2.86279 2.56768 2.19232 1.74046 1.24401 0.777394 0.412645 0.180202 0.0609756 0.0136102 
