111
126.828 124.768 115.959 96.6151 71.6494 49.8561 34.345 22.8507 14.4148 8.84571 5.22569 2.87877 1.41363 0.576781 0.167448 
126.823 124.747 115.916 96.5262 71.3452 49.4683 33.8575 22.4047 13.9688 8.47101 4.93279 2.67169 1.28883 0.517562 0.148351 
126.816 124.708 115.802 96.2033 70.7769 48.681 32.9081 21.7032 13.3115 7.92696 4.50763 2.36745 1.1033 0.425372 0.115711 
126.81 124.65 115.591 95.6718 69.9978 47.73 32.467 21.0617 12.8147 7.56293 4.2251 2.17382 0.992529 0.372333 0.0973723 
126.809 124.586 115.257 95.0084 69.219 47.2414 33.1958 21.128 12.9285 7.70892 4.34823 2.28042 1.05789 0.404853 0.108775 
126.821 124.562 115 94.6917 69.2684 48.1167 34.357 22.0371 13.5954 8.13044 4.58219 2.36017 1.07365 0.396288 0.100275 
126.851 124.664 115.105 94.9504 70.1276 49.2231 35.56 23.7044 14.8311 8.85925 4.98056 2.55529 1.15762 0.427411 0.108016 
126.899 124.936 115.816 96.1904 71.761 50.2693 35.8821 26.1256 17.1436 10.2596 5.80797 3.0501 1.45369 0.596259 0.184308 
126.958 125.308 116.943 98.4597 74.711 53.0702 36.7807 25.9355 16.7543 9.88941 5.49833 2.81267 1.27719 0.486303 0.134399 
127.012 125.657 118.167 100.605 77.2728 54.6512 36.514 23.5977 14.5213 8.48862 4.64959 2.30277 0.978864 0.328762 0.0722675 
127.047 125.89 118.791 101.243 76.9156 53.5203 34.8668 21.7064 13.0248 7.44414 3.96004 1.88466 0.760017 0.237987 0.0475786 
127.053 125.894 118.376 99.812 74.247 50.7071 32.8792 21.0482 12.4946 7.06077 3.77015 1.84875 0.797513 0.281606 0.0688435 
127.029 125.671 117.382 97.6608 71.6001 48.5342 33.1523 22.5093 13.5792 7.8435 4.29826 2.17373 0.97172 0.360394 0.0956613 
126.988 125.36 116.438 96.0398 70.083 48.6038 34.5633 24.5158 16.0612 10.1607 6.21081 3.53771 1.83998 0.806927 0.254859 
126.943 125.117 115.954 95.5508 69.8086 48.0928 33.9998 25.5302 16.9968 10.6582 6.44704 3.66268 1.90258 0.853006 0.289584 
126.903 124.969 115.886 95.9716 70.7981 48.9411 34.2516 25.2284 16.8364 10.3877 6.1436 3.40966 1.71652 0.738169 0.237705 
126.871 124.887 115.954 96.4947 71.7529 50.4963 35.5499 25.0628 16.5708 10.4984 6.4283 3.70722 1.93055 0.848427 0.27161 
126.85 124.838 115.991 96.7117 72.0769 50.6707 35.6021 24.3512 15.8482 10.0321 6.13293 3.50435 1.78332 0.75119 0.223614 
126.837 124.8 115.984 96.6953 71.9035 50.3093 34.9841 23.5206 15.0864 9.41372 5.66725 3.18424 1.59309 0.660242 0.194173 
126.831 124.778 115.974 96.6568 71.7577 50.0105 34.5779 23.0645 14.6313 9.02898 5.36894 2.97843 1.47186 0.604166 0.176562 
211
121.775 119.834 111.65 93.5539 69.8351 48.8466 33.7709 22.5329 14.2478 8.75887 5.18133 2.85722 1.40412 0.573247 0.166505 
121.771 119.819 111.618 93.4799 69.5531 48.4769 33.2991 22.0971 13.8094 8.38911 4.89154 2.65198 1.28028 0.514429 0.147525 
121.766 119.79 111.529 93.1964 69.0259 47.7234 32.3768 21.4099 13.1618 7.85117 4.4702 2.35002 1.09597 0.422787 0.115062 
121.764 119.752 111.36 92.7299 68.3054 46.8143 31.9474 20.7782 12.6692 7.48879 4.18845 2.15681 0.985404 0.369846 0.0967618 
121.769 119.715 111.093 92.1532 67.5953 46.358 32.657 20.8382 12.7752 7.62763 4.30651 2.26019 1.04909 0.401659 0.107957 
121.785 119.724 110.914 91.9205 67.6959 47.2351 33.803 21.7337 13.4307 8.0406 4.535 2.33723 1.06369 0.392756 0.0994135 
121.819 119.851 111.089 92.2649 68.6167 48.3872 35.0356 23.4164 14.6769 8.77465 4.93511 2.53256 1.14743 0.423663 0.107069 
121.868 120.132 111.829 93.5761 70.3658 49.5981 35.5411 25.9586 17.0946 10.2456 5.80407 3.04828 1.45218 0.595129 0.183731 
121.924 120.488 112.923 95.8222 73.363 52.5217 36.6145 25.9485 16.829 9.96095 5.54999 2.84429 1.2935 0.493339 0.136655 
121.972 120.8 114.029 97.7911 75.7483 53.9644 36.2502 23.5197 14.5112 8.49699 4.65947 2.30954 0.982367 0.330125 0.0726063 
122 120.982 114.515 98.2249 75.1745 52.6205 34.4204 21.4823 12.9095 7.38478 3.93058 1.87131 0.754831 0.23641 0.0472723 
121.997 120.944 114.029 96.7121 72.4228 49.7103 32.3357 20.734 12.3248 6.9716 3.72507 1.82757 0.788682 0.278572 0.0681187 
121.968 120.702 113.032 94.5816 69.7902 47.5341 32.5617 22.1456 13.386 7.74335 4.24828 2.15045 0.962034 0.357039 0.0948262 
121.924 120.39 112.114 93.02 68.3265 47.6106 33.9649 24.1573 15.8654 10.0582 6.15846 3.51244 1.82872 0.802643 0.253676 
121.878 120.15 111.642 92.5449 68.064 47.1277 33.4282 25.1528 16.785 10.5477 6.39058 3.63504 1.89005 0.848061 0.288102 
121.84 120.006 111.566 92.9256 68.9949 47.9353 33.6592 24.8386 16.61 10.2666 6.0797 3.3772 1.70121 0.731876 0.235737 
121.812 119.93 111.626 93.4122 69.9016 49.435 34.9203 24.68 16.3528 10.3786 6.36327 3.67328 1.91428 0.841759 0.269606 
121.793 119.889 111.664 93.6229 70.2194 49.6136 34.9806 23.9933 15.6517 9.92557 6.07613 3.47552 1.77009 0.746115 0.222234 
121.782 119.858 111.666 93.6178 70.0663 49.2756 34.3872 23.1857 14.9067 9.3184 5.61753 3.15957 1.58202 0.65607 0.193052 
121.777 119.841 111.662 93.589 69.9347 48.9931 33.996 22.7414 14.4604 8.93956 5.32294 2.95592 1.46187 0.600434 0.175561 
-211
121.603 119.765 111.741 93.7698 70.0854 49.0709 33.9554 22.6686 14.3361 8.81347 5.21363 2.87507 1.41297 0.576909 0.167591 
121.597 119.743 111.698 93.6855 69.7949 48.6949 33.477 22.2279 13.8934 8.44035 4.92141 2.66821 1.28819 0.517661 0.148473 
121.589 119.7 111.584 93.378 69.2499 47.9294 32.5452 21.5359 13.242 7.89954 4.49785 2.36465 1.10288 0.425499 0.115817 
121.581 119.636 111.371 92.8663 68.4972 47.0026 32.1166 20.9069 12.753 7.54032 4.21806 2.17244 0.992752 0.372691 0.0975321 
121.577 119.559 111.031 92.2096 67.7282 46.5205 32.8418 20.9813 12.8741 7.69188 4.34502 2.28139 1.05935 0.405736 0.10909 
121.583 119.512 110.74 91.8433 67.7214 47.3474 33.9791 21.8833 13.5416 8.117 4.58249 2.36344 1.07628 0.397604 0.100684 
121.605 119.576 110.763 91.9698 68.4282 48.331 35.0958 23.4827 14.7379 8.82778 4.97383 2.55635 1.1598 0.428753 0.108474 
121.644 119.798 111.339 92.981 69.7931 49.1378 35.2036 25.6908 16.8802 10.127 5.74571 3.02385 1.44428 0.593728 0.183969 
121.696 120.125 112.336 95.0242 72.4684 51.6684 35.9022 25.3338 16.3807 9.68025 5.38615 2.75631 1.25184 0.476514 0.13155 
121.747 120.453 113.501 97.1188 75.0426 53.348 35.7836 23.1864 14.2995 8.37433 4.59365 2.27763 0.969021 0.32567 0.0716253 
121.784 120.695 114.166 97.9091 74.9652 52.518 34.3959 21.5005 12.9417 7.41469 3.9518 1.88349 0.760427 0.238344 0.047689 
121.794 120.735 113.88 96.7192 72.5736 49.926 32.5534 20.9293 12.4653 7.06133 3.77731 1.85483 0.801003 0.283092 0.0692628 
121.78 120.564 113.026 94.753 70.0696 47.8293 32.8275 22.3771 13.5404 7.83788 4.30175 2.17791 0.974405 0.361619 0.0960396 
121.747 120.303 112.182 93.2289 68.582 47.8453 34.1557 24.3024 15.9625 10.116 6.19103 3.52961 1.8371 0.806162 0.254763 
121.709 120.092 111.745 92.7599 68.2926 47.3201 33.5794 25.2872 16.8819 10.6069 6.42517 3.65419 1.89978 0.852326 0.289522 
121.674 119.961 111.685 93.1547 69.2414 48.1514 33.8424 25.0102 16.7402 10.3519 6.13321 3.40874 1.71811 0.739641 0.238421 
121.645 119.885 111.747 93.6508 70.1665 49.6769 35.1316 24.8565 16.4819 10.4648 6.41833 3.7062 1.93198 0.849774 0.272244 
121.625 119.837 111.778 93.8592 70.486 49.8551 35.1877 24.1533 15.762 9.99743 6.12079 3.50132 1.78333 0.751725 0.223909 
121.612 119.799 111.769 93.8453 70.3257 49.5086 34.5823 23.3311 15.0036 9.3798 5.6547 3.18055 1.59257 0.660481 0.194362 
121.606 119.776 111.757 93.8091 70.1884 49.2203 34.1841 22.88 14.5512 8.99612 5.35665 2.97469 1.47122 0.604321 0.176718 
321
8.69362 8.66287 8.54209 8.22591 7.61956 6.77907 5.9055 5.01204 4.04275 3.08149 2.17923 1.38987 0.769174 0.346775 0.109958 
8.69373 8.66368 8.5449 8.23286 7.62978 6.79002 5.90313 4.98791 3.98106 2.9927 2.08114 1.30173 0.706271 0.312914 0.0978471 
8.69398 8.66528 8.54987 8.24383 7.64649 6.80101 5.88344 4.94421 3.88701 2.86184 1.93584 1.17014 0.612014 0.259975 0.0770853 
8.69444 8.66781 8.55686 8.25746 7.66638 6.81175 5.90348 4.91572 3.82366 2.77952 1.83516 1.08319 0.554323 0.228962 0.0652519 
8.69514 8.67126 8.56427 8.26958 7.68237 6.83488 6.00847 4.98076 3.88706 2.83779 1.88573 1.13411 0.589094 0.24804 0.0725779 
8.6961 8.67546 8.57148 8.27877 7.69925 6.8914 6.13469 5.14379 4.0639 2.99197 1.99526 1.1799 0.601971 0.244582 0.0673858 
8.69721 8.68015 8.57903 8.28565 7.70924 6.90755 6.16878 5.27864 4.23198 3.15023 2.11682 1.25623 0.642028 0.262291 0.072491 
8.69829 8.68522 8.58934 8.29977 7.72622 6.90493 6.08245 5.35042 4.38992 3.30404 2.26229 1.38901 0.753555 0.344768 0.117452 
8.69909 8.68995 8.60393 8.34134 7.81823 7.06188 6.21052 5.3763 4.36385 3.23721 2.17876 1.30235 0.671818 0.284317 0.0860672 
8.69936 8.69281 8.61999 8.3936 7.95664 7.30783 6.48295 5.50201 4.36151 3.17246 2.07537 1.18524 0.565457 0.209053 0.0500206 
8.69899 8.69218 8.62448 8.41592 8.00469 7.37463 6.51141 5.42242 4.19822 2.96732 1.87177 1.02064 0.459573 0.157771 0.0342213 
8.69801 8.68716 8.60984 8.37953 7.9021 7.15457 6.17925 5.09871 3.88401 2.71455 1.72121 0.969066 0.467768 0.181474 0.0482438 
8.69669 8.67905 8.58266 8.30423 7.73569 6.87153 5.93803 5.02314 3.90779 2.81281 1.84899 1.08438 0.547124 0.224678 0.0653547 
8.69537 8.6706 8.55521 8.23499 7.60335 6.71321 5.83713 5.0888 4.23823 3.36213 2.49031 1.65987 0.986548 0.484157 0.168925 
8.69433 8.66439 8.53682 8.19389 7.5298 6.5979 5.67523 4.99415 4.19428 3.31673 2.44511 1.63442 0.971682 0.487634 0.182789 
8.69371 8.66118 8.52965 8.18309 7.52127 6.59159 5.662 4.94214 4.1288 3.21264 2.31481 1.51277 0.871188 0.419112 0.149019 
8.69344 8.6604 8.5301 8.1909 7.54735 6.66873 5.79925 5.043 4.21678 3.35275 2.49296 1.68735 1.00202 0.491422 0.173351 
8.69342 8.66096 8.53398 8.20449 7.57948 6.72354 5.8755 5.06555 4.20699 3.33011 2.45872 1.6407 0.948172 0.44423 0.145292 
8.6935 8.66185 8.53809 8.21585 7.60168 6.75681 5.8977 5.0384 4.12713 3.20866 2.32203 1.51661 0.858201 0.394209 0.12698 
8.69358 8.66251 8.54082 8.22277 7.61428 6.77243 5.90537 5.02182 4.07135 3.12376 2.22647 1.43176 0.798238 0.362386 0.11577 
-321
8.68493 8.6657 8.56592 8.27887 7.7051 6.8945 6.0476 5.16948 4.19496 3.21375 2.28229 1.46073 0.810877 0.366618 0.116585 
8.68515 8.66701 8.5697 8.28693 7.7157 6.90389 6.03963 5.13619 4.12098 3.11141 2.17158 1.36257 0.74139 0.329368 0.103284 
8.68553 8.6692 8.57566 8.29857 7.73146 6.9104 6.00897 5.07757 4.00844 2.96094 2.00826 1.21677 0.637757 0.27147 0.0806693 
